GenomeID	Length	Accession	TaxaID	superkingdom	phylum	class	order	family	genus	species
BACT894	3168282	NC_014370.1	553174	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella melaninogenica
BACT895	3244736	NZ_ACUZ02000056.1	649760	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella oris
BACT896	3571906	NZ_ACZS01000124.1	619693	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. oral taxon 472
BACT897	2582919	NZ_ACIJ02000006.1	626522	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella tannerae
BACT898	2986735	NZ_ACVA01000026.1	649761	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella veroralis
BACT899	1669886	NC_008816.1	146891	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT9	2238973	NZ_ACGB01000072.1	187327	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini
BACT90	1626291	NZ_ACFE01000009.1	553184	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium rimae
BACT900	1688963	NC_009976.1	93059	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT901	1738790	NC_009840.1	93060	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT902	1641879	NC_009091.1	167546	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT903	2682675	NC_008820.1	59922	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT904	1709204	NC_007577.1	74546	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT905	2410873	NC_005071.1	74547	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT906	1704176	NC_008817.1	167542	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT907	1864731	NC_008819.1	167555	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT908	1751080	NC_005042.1	167539	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT909	1657990	NC_005072.1	59919	Bacteria	Cyanobacteria	<not present>	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus marinus
BACT91	1433120	NZ_ACGK01000003.1	525256	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium vaginae
BACT911	2579695	NC_011061.1	290512	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris aestuarii
BACT912	1966858	NC_009337.1	290318	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium phaeovibrioides
BACT913	3747729	NZ_ABVP01000018.1	471881	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus penneri
BACT914	4029346	NZ_ABXW01000032.1	520999	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens
BACT915	4764068	NZ_GG705286.1	521000	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rettgeri
BACT916	3965844	NZ_ABXV02000046.1	500637	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rustigianii
BACT917	4603561	NZ_ABJD02000022.1	471874	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia stuartii
BACT918	5187005	NC_008228.1	342610	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas atlantica
BACT919	4982425	NZ_AAOH01000003.1	87626	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas tunicata
BACT92	4325257	NZ_AAPJ01000017.1	287752	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas	Aurantimonas manganoxydans
BACT920	6826253	AAKW01000041.1	350703	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
BACT921	6601757	NC_011770.1	557722	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
BACT922	5888780	NC_008027.1	384676	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas entomophila
BACT923	7074893	NC_004129.6	220664	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas protegens
BACT924	6438405	NC_007492.2	205922	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens
BACT925	7147633	NC_009444.1	216595	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens
BACT926	5072807	NC_009439.1	399739	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mendocina
BACT927	5959964	NC_009512.1	351746	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
BACT928	6078430	NC_010322.1	76869	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
BACT929	6181863	NC_002947.3	160488	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
BACT93	4376040	NC_008702.1	62928	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	Azoarcus sp. BH72
BACT930	5774330	NC_010501.1	390235	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
BACT931	5759221	NZ_ACOQ01000160.1	452680	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. UK4
BACT932	4567418	NC_009434.1	379731	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri
BACT933	5926327	NZ_ACXT01000014.1	666475	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas amygdali
BACT934	6704257	NZ_ABZR01000096.1	563797	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas coronafaciens
BACT935	6112448	NC_005773.3	264730	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas savastanoi
BACT936	6093698	NC_007005.1	205918	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae
BACT937	5656753	NZ_ACXZ01000009.1	591153	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae
BACT938	6068411	NZ_ACHU02000073.1	573066	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas amygdali
BACT939	6538260	NC_004633.1	223283	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae group genomosp. 3
BACT94	5369772	NC_009937.1	438753	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Azorhizobium	Azorhizobium caulinodans
BACT940	6145942	NZ_ABSM01000089.1	546231	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae group genomosp. 3
BACT941	5717078	ABXL01000040.1	439495	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudovibrio	Pseudovibrio sp. JE062
BACT942	2650701	NC_007204.1	259536	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter arcticus
BACT943	3101097	NC_007969.1	335284	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter cryohalolentis
BACT944	2995049	NC_009524.1	349106	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter sp. PRwf-1
BACT945	6014448	NZ_AAPR01000155.1	313595	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	Psychroflexus torquis
BACT946	4559598	NC_008709.1	357804	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas ingrahamii
BACT947	2945265	NZ_AAPG01000093.1	314282	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas sp. CNPT3
BACT948	6964522	NC_008314.1	381666	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus necator
BACT95	5365318	NC_012560.1	322710	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter vinelandii
BACT950	6532685	NC_007348.1	264198	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus pinatubonensis
BACT951	5325729	NC_010683.1	402626	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii
BACT952	5810922	NC_003296.1	267608	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum
BACT954	5895318	NZ_AAKL01000114.1	342110	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum
BACT955	4506331	NZ_AAOE01000034.1	314283	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Reinekea	Reinekea blandensis
BACT956	3155250	NC_010168.1	288705	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Renibacterium	Renibacterium salmoninarum
BACT957	3469500	NZ_ABRA01000010.1	538025	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium etli
BACT958	3425620	NZ_ABQZ01000065.1	526949	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium phaseoli
BACT959	6448048	NC_010994.1	491916	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium etli
BACT96	3918589	NC_009725.1	326423	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis
BACT960	3687472	NZ_ABRD01000024.1	526945	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. CIAT894
BACT961	4164184	NZ_ABRB01000096.1	526947	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium etli
BACT962	3989019	NZ_ABRC01000096.1	526946	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium etli
BACT963	4140853	NZ_ABQY01000015.1	526950	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. Kim5
BACT964	7418122	NC_012853.1	395491	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum
BACT965	7751309	NC_008381.1	216596	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum
BACT966	6891900	NC_000914.2	394	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium fredii
BACT967	3514342	NZ_ACYY01000048.1	371731	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sp. SW2
BACT968	4603060	NC_007489.1	272943	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sphaeroides
BACT969	4480167	ACCW01000036.1	467661	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	<not present>	Rhodobacteraceae bacterium KLH11
BACT97	5512169	NZ_ABDN02000040.1	405536	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis
BACT970	4015544	ABXE01000019.1	314270	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	<not present>	Rhodobacteraceae bacterium HTCC2083
BACT971	3582902	NZ_AAXZ01000002.1	388401	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	<not present>	Rhodobacteraceae bacterium HTCC2150
BACT972	4812704	NZ_AATR01000049.1	367336	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	<not present>	<not present>	Rhodobacterales bacterium HTCC2255
BACT973	4529231	NZ_AAMT01000024.1	314271	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Maritimibacter	Maritimibacter alkaliphilus
BACT974	4326340	ABXF01000028.1	439496	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	<not present>	<not present>	Rhodobacterales bacterium Y4I
BACT975	9702737	NC_008269.1	101510	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus jostii
BACT976	8834939	NC_006969.2	632772	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus opacus
BACT977	4969784	NC_007908.1	338969	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax ferrireducens
BACT978	7145576	NC_005027.1	243090	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula	Rhodopirellula baltica
BACT979	5505494	NC_008435.1	316055	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris
BACT98	5449308	NC_012473.1	572264	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
BACT980	5513844	NC_007925.1	316056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris
BACT981	4892717	NC_007958.1	316057	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris
BACT982	5331656	NC_007778.1	316058	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris
BACT983	5744041	NC_011004.1	395960	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas palustris
BACT984	4355543	NC_011420.2	414684	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum	Rhodospirillum centenum
BACT985	4406557	NC_007643.1	269796	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum	Rhodospirillum rubrum
BACT986	1290917	NC_012634.1	347255	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia africae
BACT987	1231060	NC_009881.1	293614	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia akari
BACT988	1528980	NC_009883.1	391896	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia bellii
BACT989	1159772	NC_009879.1	293613	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia canadensis
BACT99	5925780	NZ_ABDM02000055.1	451709	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
BACT990	1268755	NC_003103.1	272944	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia conorii
BACT991	1981892	ACLC01000098.1	444612	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia endosymbiont of Ixodes scapularis
BACT992	1587240	NC_007109.1	315456	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia felis
BACT993	1376184	NC_009900.1	416276	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia massiliae
BACT994	1314898	NC_012732.1	562019	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia peacockii
BACT995	1111523	NC_000963.1	272947	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia prowazekii
BACT996	1268175	NC_010263.1	452659	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia rickettsii
BACT997	1250021	NZ_AABW01000001.1	272951	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia sibirica
BACT998	1111496	NC_006142.1	257363	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia typhi
BACT999	1581239	NZ_AAQJ02000002.1	59196	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Rickettsiella	Rickettsiella grylli
EUKY1	59689	NC_014280.1	2052682	Eukaryota	<not present>	Oomycetes	Pythiales	Pythiaceae	Globisporangium	Globisporangium ultimum
EUKY10	2216898	NC_014425.1	876142	Eukaryota	Microsporidia	<not present>	<not present>	Unikaryonidae	Encephalitozoon	Encephalitozoon intestinalis
EUKY100	29384958	NC_007198.1	330879	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fumigatus
EUKY101	5966	NC_002235.1	5854	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium reichenowi
EUKY102	47296	NC_000862.1	5908	Eukaryota	<not present>	Oligohymenophorea	Hymenostomatida	Tetrahymenidae	Tetrahymena	Tetrahymena pyriformis
EUKY103	22897	NC_001872.1	3054	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas moewusii
EUKY104	29593	NC_003048.1	82268	Eukaryota	Chytridiomycota	Monoblepharidomycetes	Monoblepharidales	<not present>	Hyaloraphidium	Hyaloraphidium curvatum
EUKY105	25137	NC_000892.1	3159	Eukaryota	Chlorophyta	Pedinophyceae	Pedinomonadales	Pedinomonadaceae	Pedinomonas	Pedinomonas minor
EUKY106	10392862	NC_013081.1	559295	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea thermotolerans
EUKY107	9764635	NC_012991.1	4956	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces rouxii
EUKY108	23462187	NC_011909.1	5851	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium knowlesi
EUKY109	26138756	NC_011671.1	556484	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Phaeodactylaceae	Phaeodactylum	Phaeodactylum tricornutum
EUKY11	41811	NC_012568.1	564608	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla
EUKY110	1021616	NC_011087.1	39717	Eukaryota	<not present>	<not present>	Euglyphida	Paulinellidae	Paulinella	Paulinella chromatophora
EUKY111	442036	NC_008408.1	227086	Eukaryota	<not present>	Chlorarachniophyceae	<not present>	<not present>	Bigelowiella	Bigelowiella natans
EUKY112	32153582	NC_009390.1	435258	Eukaryota	<not present>	<not present>	Kinetoplastida	Trypanosomatidae	Leishmania	Leishmania infantum
EUKY113	31379198	NC_009307.1	420245	Eukaryota	<not present>	<not present>	Kinetoplastida	Trypanosomatidae	Leishmania	Leishmania braziliensis
EUKY114	26075494	NC_008409.1	185431	Eukaryota	<not present>	<not present>	Kinetoplastida	Trypanosomatidae	Trypanosoma	Trypanosoma brucei
EUKY115	31617	NC_007685.1	2876	Eukaryota	<not present>	Phaeophyceae	Dictyotales	Dictyotaceae	Dictyota	Dictyota dichotoma
EUKY116	36392	NC_007683.1	49266	Eukaryota	<not present>	Phaeophyceae	Fucales	Fucaceae	Fucus	Fucus vesiculosus
EUKY117	28733535	NC_012080.1	296543	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana
EUKY118	32816778	NC_007267.1	347515	Eukaryota	<not present>	<not present>	Kinetoplastida	Trypanosomatidae	Leishmania	Leishmania major
EUKY119	16138	NC_007224.1	48500	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	Orbicella annularis
EUKY12	38751704	NC_006694.1	214684	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus neoformans
EUKY120	58745	NC_006838.1	78898	Eukaryota	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella verticillata
EUKY121	58654	NC_006837.1	1213189	Eukaryota	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Zancudomyces	Zancudomyces culisetae
EUKY122	54178	NC_006836.1	64495	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	Rhizopus oryzae
EUKY123	58507	NC_003055.1	2885	Eukaryota	<not present>	Phaeophyceae	Ectocarpales	Acinetosporaceae	Pylaiella	Pylaiella littoralis
EUKY124	68834	NC_003053.1	60187	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiaceae	Rhizophydium	Rhizophydium sp. 136
EUKY125	47577	NC_003029.1	5911	Eukaryota	<not present>	Oligohymenophorea	Hymenostomatida	Tetrahymenidae	Tetrahymena	Tetrahymena thermophila
EUKY126	41035	NC_002571.1	2986	Eukaryota	<not present>	Chrysophyceae	Chromulinales	Chromulinaceae	Ochromonas	Ochromonas danica
EUKY127	77365	NC_011028.1	5791	Eukaryota	<not present>	<not present>	Physariida	Physaraceae	Physarum	Physarum polycephalum
EUKY128	204233	NC_008101.1	3088	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Tetradesmus	Tetradesmus obliquus
